,S_MASS,P_PERIOD,P_DISTANCE,P_HABITABLE
4441,0.98,10.358632,0.0932,0
4442,0.93,18.746477,0.139,0
4443,0.85,7.055679,0.068,0
4444,1.1,54.414,0.2901,0
4445,0.66,24.3556,0.1501875,0
4446,1.12,730.59998,1.608,0
4447,1.27,498.04,1.6445039,0
4448,0.76,799.52,1.544625,0
4449,1.02,37.866281,0.207,0
4450,0.95,40.109955,0.223,0
4451,0.92,52.629842,0.2689,0
4452,1.09,3.7705906,0.0474,0
4453,1.4,25.262,0.19,0
4455,0.67,5.6368,0.057199772,0
4456,0.94,34.060467,0.21,0
4457,0.81,142.54425,0.5177,0
4458,0.92,19.986326,0.141,0
4459,0.13,0.45328509,0.006,0
4460,1.54,1785.0,3.4642922,0
4461,1.15,82.467,0.41843193,0
4462,1.4,522.3,1.42527,0
4463,3.5,1299.0,2.78,0
4464,1.15,20324.582,17.822085,0
4465,1.3,521.0,1.563075,0
4466,1.1,14.586496,0.1172,0
4467,0.65,32.134328,0.159,0
4468,1.04,14.12841,0.119,0
4469,0.22,3.036179,0.0283,0
4470,0.8,26.394356,0.1635,0
4471,0.92,1.8270823,0.0276,0
4472,0.78,4.8808385,0.0527,0
4473,0.67,5.923653,0.059,0
4474,0.36,14.238,0.082209,0
4475,1.0,5.195528,0.06,0
4476,1.49,610.2,1.66272,0
4477,0.48,5094.105,4.8536968,0
4478,1.25,4.62941,0.05861172,0
4479,0.77,197.8,0.62523,1
4480,0.84,2.735926,0.036,0
4481,1.0,851.8,1.9008,0
4482,1.72,3452.0,5.369648,0
4483,0.71,1.96417,0.0274,0
4484,0.86,3.2198211,0.04,0
4485,0.84,3.0403304,0.0374,0
4486,0.94,6.5100253,0.0689,0
4487,0.96,26472.446,19.935515,0
4488,1.07,17244.908,13.923395,0
4489,0.93,16521.528,13.194439,0
4490,1.02,5697.3043,8.5238742,0
4491,1.03,1005.9885,2.2963875,0
4492,1.23,1202.052,2.644059,0
4493,1.29,1827.0,3.9702697,0
4494,1.09,3549.3985,4.8459179,0
4495,1.04,1293.0,2.6483027,0
4496,0.94,2198.14,3.2742271,0
4497,1.06,6449.0834,7.3662922,0
4498,1.27,2166.0,3.3354,0
4499,0.95,0.673862,0.014784209,0
4500,0.93,9.18186,0.084,0
4501,0.95,0.76212926,0.0162,0
4502,0.65,5.47666,0.054,0
4503,1.03,110.28694,0.4393,0
4504,1.15,153.34336,0.5545,0
4505,0.73,5.1850021,0.048,0
4506,0.66,4.60543,0.05708,0
4507,1.05,17000.0,14.82585,0
4508,0.81,25775.789,16.329417,0
4509,1.26,1488.7912,3.6941876,0
4510,1.28,1644.691,3.7613565,0
4511,0.92,44.073,0.28066121,0
4512,0.59,2.549575,0.029,0
4513,1.14,3.6313,0.0486144,0
4514,0.65,0.9283105,0.0159,0
4515,1.75,11688.0,14.5365,0
4516,0.68,5.747725,0.054,0
4517,1.05,2.8518834,0.03997,0
4518,1.22,37.814451,0.2341,0
4519,0.96,514.0,1.344222,0
4520,0.63,55.199,0.2469366,0
4521,0.91,5.776475,0.061042454,0
4522,1.1,6.9969266,0.0719,0
4523,1.11,13.193242,0.116,0
4524,1.18,4.5835218,0.0535,0
4525,0.71,54.509417,0.2401,0
4526,0.9,4.162817,0.049,0
4527,1.0,192.9,0.6551772,0
4528,0.99,0.98494017,0.0201,0
4529,0.83,0.76486493,0.0152,0
4530,0.96,11.476859,0.0976,0
4531,0.93,11.555623,0.0983,0
4532,0.99,40.0,0.23089056,0
4533,2.2,672.09998,1.61568,0
4534,0.9,10.098858,0.088261629,0
4535,0.86,386.37055,0.9712,0
4536,0.85,18.5012,0.1275,0
4537,1.15,11611.298,11.6109,0
4538,1.8,1192.7795,2.8121186,0
4539,0.93,3.0091324,0.041,0
4540,1.02,31.77859,0.1803,0
4541,0.94,8.1724005,0.0779,0
4542,1.27,7.6497102,0.0822,0
4543,0.97,637.2093,1.24,0
4544,0.97,0.93875077,0.0185,0
4545,0.8,16.568087,0.12,0
4546,0.94,2.1461,0.031761921,0
4547,0.68,9.0063,0.0746,0
4548,0.79,8.77683,0.077,0
4552,1.17,34.43588,0.2194,0
4553,1.04,11.868171,0.104,0
4554,0.82,4.532,0.054541639,0
4555,0.63,1.2870768,0.0188,0
4556,1.19,1019.74,2.166151,0
4557,0.43,15.53,0.09111375,0
4558,0.62,21.170196,0.1197151,0
4559,0.52,13.8508,0.096462547,0
4560,1.06,4.4444802,0.0552,0
4561,1.09,52.758756,0.2944,0
4562,1.09,321.21201,0.9453,0
4563,0.98,4.4697577,0.0535,0
4565,0.84,5.52011,0.0578,0
4566,0.58,0.961918,0.0159,0
4567,0.96,13.1225,0.10738519,0
4568,0.7,6.68796,0.0617,0
4570,0.5,0.240104,0.006,0
4571,1.0,85.517344,0.3802,0
4572,0.86,4.9967828,0.0559,0
4573,0.51,1788.5,2.3,0
4576,0.93,3586.8609,5.2078197,0
4577,0.86,34.268571,0.193,0
4578,0.93,4.7985994,0.0546,0
4579,0.81,20.381776,0.1345,0
4580,0.68,330.0,0.947672,0
4581,1.17,3.8297015,0.057177639,0
4582,0.98,2514.5342,3.6812139,0
4583,1.02,34.351187,0.2101,0
4584,0.86,0.7698536,0.0157,0
4585,1.0,3.432766,0.0442,0
4586,0.81,7.518496,0.073,0
4587,0.95,153.97958,0.552,0
4588,0.87,24.674612,0.16,0
4589,0.76,43500.0,20.361,0
4591,0.89,2.4997,0.03500175,0
4592,1.19,562.0,1.42079,0
4593,0.94,4.2710309,0.0514,0
4594,0.96,7.576544,0.074458469,0
4595,0.99,3.97097,0.0502025,0
4596,1.25,16.104677,0.1418,0
4598,0.99,0.96852602,0.0191,0
4599,1.07,2.403679,0.036,0
4600,1.27,0.66502692,0.0153,0
4601,1.03,85.273256,0.3677,0
4602,1.11,5.194922,0.064,0
4603,1.08,13.227453,0.1176,0
4604,0.46,8.0739285,0.0594,0
4605,1.22,11.179316,0.1074,0
4606,0.4,603.95116,1.1020793,0
4607,2.57,585.82,1.8834237,0
4608,2.09,323.21,1.2113633,0
4609,1.39,371.74,1.1689418,0
4610,0.56,3.822,0.039669264,0
4611,1.09,733.0,2.19096,0
4612,1.05,37.646738,0.2466,0
4613,0.92,12.513,0.1007,0
4614,0.98,66.184903,0.3179,0
4615,1.0,11.32972,0.1,0
4616,0.74,2.3522658,0.0325,0
4617,1.02,17.784129,0.137,0
4618,1.04,1.897806,0.029,0
4619,1.29,21.08721,0.16502861,0
4620,0.75,5.9123,0.062,0
4621,0.5,19.850291,0.1244251,0
4622,1.47,56.644928,0.323,0
4623,0.84,4.5638047,0.051,0
4624,0.9,4.138575,0.048,0
4625,0.95,2.927128,0.04,0
4626,0.95,2.566546,0.038,0
4628,1.11,18.0983,0.13965048,0
4629,1.22,352.65,1.062932,0
4630,0.93,1207.0,2.166912,0
4631,0.86,47.056904,0.2388,0
4632,0.97,17.790037,0.131,0
4633,1.0,6.412515,0.0685,0
4634,1.02,8.129976,0.083,0
4635,1.0,44.505,0.24643253,0
4636,0.91,92.876125,0.392,0
4637,1.07,12.509529,0.109,0
4638,0.92,15.38231,0.123,0
4639,0.92,4.337234,0.051,0
4640,1.29,31.7844,0.2138,0
4641,0.84,4.3315366,0.04913,0
4642,1.11,18.3267,0.14883246,0
4643,1.04,479.9,1.3546718,0
4644,0.84,9.439452,0.084,0
4645,0.85,2.248329,0.032,0
4646,0.8,16.068638,0.117,0
4647,0.7,4.715106,0.05,0
4648,1.11,7.21205,0.077,0
4649,1.93,177.11,0.641568,0
4650,1.13,5.239891,0.0615,0
4651,1.26,3.414884,0.047923016,0
4652,0.63,13.733314,0.0962352,0
4653,0.75,3.764191,0.044,0
4654,1.17,25.262887,0.18,0
4655,0.96,4.311792,0.05,0
4656,0.91,10.4208,0.0917,0
4657,0.93,8.115317,0.079,0
4658,0.92,8.187399,0.075,0
4659,1.19,351.0,1.0494697,0
4660,1.11,1035.7,2.120094,0
4661,0.61,25.201,0.14460875,0
4662,0.82,6.0881,0.060243,0
4664,0.77,5.188549,0.053,0
4665,1.06,6.9424334,0.0743,0
4666,0.86,3.1055082,0.0399,0
4667,0.99,5.6606729,0.0606,0
4668,0.56,2.8867627,0.03121172,0
4669,0.94,19.940087,0.1357,0
4671,0.12,13.031,0.0615843,1
4672,0.96,308.92072,1.1247987,0
4673,1.01,39.44603,0.24801395,0
4674,1.1,51.63564,0.33662944,0
4675,1.03,20.485435,0.161,0
4676,0.79,17.317166,0.1054,0
4677,0.8,16.08525,0.1173,0
4678,1.15,4.1255469,0.0529,0
4679,1.09,10.945723,0.097,0
4680,0.95,5.0582134,0.0567,0
4681,0.94,15.852975,0.1208,0
4682,1.15,91.353282,0.414,0
4683,0.79,23.955378,0.1586,0
4684,1.04,17.136954,0.135,0
4685,0.78,4.1158447,0.0466,0
4686,0.8,136.20563,0.4626,0
4687,0.99,25.873148,0.1741,0
4688,0.7,11.953989,0.0885,0
4689,1.08,54.649576,0.2846,0
4690,0.8,525.8,1.240416,0
4691,1.21,858.0,1.8944534,0
4692,1.5,600.1,1.60072,0
4693,0.96,56.434994,0.276,0
4695,1.22,199.68,0.71578972,0
4696,1.05,30.33,0.19409933,0
4697,1.9,176.13,0.7666943,0
4698,1.5,380.8,1.2375,0
4699,0.83,28.267317,0.1701,0
4700,1.65,22.824669,0.178,0
4701,0.97,9.3789194,0.0788,0
4702,1.33,8.371554,0.085,0
4703,1.53,550.0,1.549746,0
4704,0.63,6.905,0.061245086,0
4705,0.47,0.81161,0.013236519,0
4707,1.3,1276.46,2.62541,0
4708,1.06,4.920199,0.057,0
4709,0.5,2.732756,0.03,0
4710,1.03,7.416755,0.082,0
4711,1.1,9.75598,0.092272734,0
4712,0.96,28.380619,0.18089312,0
4713,1.07,1.005207,0.0194,0
4714,0.84,9.327527,0.0819,0
4716,0.92,9.488015,0.09,0
4717,1.1,19.674161,0.144,0
4719,0.82,35.45,0.1988019,0
4720,1.8,820.2,2.117745,0
4721,0.78,25.695783,0.1348,0
4722,0.64,10.003417,0.0782496,0
4723,1.33,907.0,2.0176466,0
4724,0.16,5.3636,0.033688089,0
4725,0.81,5.62012,0.0577,0
4726,1.02,8.483,0.0798,0
4727,0.75,33.4969,0.2008,0
4728,0.91,19.585501,0.1379,0
4729,1.06,78.546097,0.3659,0
4730,0.89,13.5905,0.1072,0
4731,0.97,7.0173101,0.0712,0
4732,0.82,56.358501,0.2698,0
4734,0.92,4.125103,0.049,0
4736,0.8,19.329524,0.1338,0
4738,1.03,19.89526,0.15504863,0
4739,0.91,265.59,0.808431,0
4740,1.36,766.0,1.821456,0
4741,1.25,388.0,1.16358,0
4742,1.0,2854.0,4.12542,0
4743,1.07,676.8,1.5437414,0
4744,0.33,4.00498,0.032791969,0
4745,1.02,5.77152,0.064337813,0
4746,0.73,16.43445,0.11388171,0
4747,0.76,4.622654,0.049549778,0
4748,1.11,219.32175,0.7391,0
4749,1.05,56.7771,0.3002,0
4750,0.98,6.414914,0.068,0
4751,1.07,3.2475552,0.0442,0
4752,1.08,32.273273,0.208,0
4753,0.79,14.133031,0.0964,0
4754,0.7,2.900706,0.03563175,0
4755,1.06,7.810253,0.0785,0
4756,1.16,9.20205,0.09,0
4757,1.11,3.7885898,0.0467,0
4758,1.91,946.6,2.3429181,0
4759,0.86,26.410455,0.1616,0
4760,0.54,7.7179298,0.0621,0
4761,0.96,9.767292,0.087,0
4762,0.88,33.9239,0.197382,0
4763,1.39,417.67,1.220061,0
4764,2.6,394.73,1.4921705,0
4765,1.11,33.7888,0.2127,0
4766,0.94,14.3868,0.1137,0
4767,1.11,3.8482,0.0495,0
4768,1.16,30.6528,0.2014,0
4769,1.04,32.312401,0.2015,0
4770,0.94,1.3415551,0.0234,0
4771,0.87,8.3539064,0.0768,0
4772,0.89,11.719566,0.0729,0
4773,0.85,11.51517,0.0965,0
4774,1.08,4.00167,0.0506,0
4775,0.41,0.5734745,0.01,0
4776,0.56,11.776,0.08358,0
4777,0.8,11.94014,0.096,0
4778,0.91,1.7558353,0.0277,0
4779,0.75,7.953528,0.074,0
4780,0.9,960.41,1.8381252,0
4781,1.08,2496.0,3.56775,0
4782,1.3,1.689868,0.035813,0
4783,0.86,0.74092842,0.0153,0
4784,1.58,1.4425922,0.0284,0
4785,1.06,13.682371,0.1156,0
4786,1.16,12.946098,0.1062,0
4787,0.69,9.562742,0.0787644,0
4788,1.07,42.3391,0.24760515,0
4789,0.29,8.1352,0.0712635,0
4790,0.62,30.951524,0.16519682,0
4791,0.98,62.303276,0.303,0
4792,0.81,3.244107,0.041,0
4793,1.01,14.485852,0.115,0
4794,1.04,13.249341,0.1087,0
4795,0.56,2800.0,3.2,0
4796,1.05,17.0679,0.1321,0
4797,0.77,6.08004,0.0597,0
4798,0.87,51.16579,0.2494,0
4800,0.85,4.62605,0.0516,0
4801,1.21,14.2767,0.12361201,0
4802,0.95,6.6264,0.071,0
4803,0.95,11.094286,0.101,0
4804,1.11,7.1073,0.075135,0
4805,0.95,16.514043,0.122,0
4806,1.0,4.3612835,0.0518,0
4807,0.85,3.137873,0.04,0
4808,1.09,9.600001,0.092,0
4809,0.57,15.144,0.10098,0
4810,0.99,9.283188,0.086136275,0
4811,0.81,3.7572999,0.0435,0
4812,0.93,25.302909,0.1582,0
4813,0.9,86.4945,0.3576,0
4814,0.84,0.6381632,0.0135,0
4815,0.98,9.9976185,0.0927,0
4816,0.98,90.411356,0.4024,0
4817,0.78,1.302,0.0215,0
4818,1.14,11.28,0.10284602,0
4819,1.28,273.1,0.93018645,0
4820,1.06,279.3,0.8508228,0
4821,0.41,0.412,0.008,0
4823,0.95,34.458599,0.2039,0
4824,0.87,12.7372,0.1021,0
4825,0.68,3.1387899,0.037,0
4826,1.03,11.6601,0.1016,0
4828,0.94,19.807922,0.1399,0
4829,0.61,4.7294118,0.0468,0
4830,1.17,16.4869,0.1337,0
4831,1.2,13.391635,0.117,0
4832,0.93,12.38602,0.0983,0
4833,1.08,35.597301,0.2178,0
4834,1.01,26.695074,0.181,0
4835,1.2,20.053763,0.154,0
4836,1.15,6.124821,0.068,0
4837,0.93,14.751166,0.118,0
4838,0.89,37.101101,0.2093,0
4839,0.5,34.14211,0.17820205,1
4840,0.91,13.930698,0.111,0
4841,0.71,10.994699,0.0805,0
4842,0.86,21.06884,0.1418,0
4843,0.71,57.2929,0.2597,0
4844,0.61,1.3858,0.0206,0
4845,0.86,1.090011,0.0197,0
4846,0.86,14.092583,0.1084,0
4847,0.96,3.60694,0.0453,0
4848,1.02,1.9527,0.0308,0
4849,0.27,24.158868,0.1066413,1
4850,0.77,20.6921,0.1354,0
4851,0.79,6.2456598,0.0607,0
4852,0.89,3.0351901,0.0394,0
4853,0.93,41.868698,0.2301,0
4854,1.0,7.2816901,0.0735,0
4855,1.18,31.254299,0.2053,0
4856,1.02,8.5034072,0.0815,0
4857,0.64,2.3266508,0.0296,0
4858,0.47,3.835476,0.0373,0
4859,0.85,6.3312302,0.0633,0
4860,1.05,434.0,1.170153,0
4861,1.17,16000.0,14.5365,0
4862,1.22,2.0455,0.0348228,0
4863,0.75,12.226574,0.094655091,0
4864,0.82,11.391003,0.092,0
4865,1.1,3.614568,0.048,0
4866,0.91,13.0729,0.1068,0
4867,0.8,15.995622,0.114,0
4868,1.26,39.459357,0.242,0
4869,1.19,25.745718,0.178,0
4870,1.11,1.0391353,0.02085,0
4871,1.11,3.6451398,0.04813,0
4872,1.06,0.50557,0.0127,0
4873,0.78,28.574263,0.172,0
4874,1.17,14.196,0.1209,0
4875,1.05,30.8279,0.1954,0
4876,0.88,12.9024,0.103,0
4877,0.65,31.3309,0.191,0
4878,0.98,2.7140775,0.0386,0
4879,0.92,54.418694,0.29,0
4880,0.67,5.9437199,0.0563,0
4881,1.12,15.163161,0.127,0
4882,0.87,4.385315,0.05,0
4883,0.83,16.332995,0.118,0
4884,0.8,6.88728,0.0657,0
4885,1.06,13.233549,0.115,0
4886,1.06,2.090876,0.034,0
4887,0.85,95.233,0.38728905,0
4888,2.61,529.93,1.7790106,0
4889,1.39,3184.2,4.8076143,0
4890,0.57,3.471149,0.037932708,0
4896,0.95,86.115089,0.4001,0
4897,1.0,35.118736,0.211,0
4898,0.78,3.6008428,0.0422,0
4899,0.98,20.549819,0.1415,0
4900,0.76,0.65355357,0.0129,0
4901,0.97,4.1820025,0.0503,0
4902,0.86,8.406912,0.0781,0
4903,0.34,41.38,0.1779852,0
4904,1.04,3.0965828,0.04260226,0
4905,0.81,148.60001,0.654042,0
4906,0.75,56.354186,0.2537,0
4907,1.1,114.73635,0.48131169,0
4908,0.56,5.424865,0.0409,0
4909,0.81,1.4444538,0.0245,0
4910,0.89,6.770302,0.064,0
4911,0.92,3.8137197,0.0464,0
4912,1.03,25.660593,0.173,0
4913,0.83,7.156804,0.069,0
4915,1.65,14.844387,0.134,0
4916,1.04,193.2,0.662112,0
4917,1.13,83.446393,0.391,0
4918,0.83,17.648312,0.127,0
4919,0.94,3.21509,0.0418,0
4920,0.99,7.72086,0.0761,0
4921,1.02,29.455799,0.1879,0
4922,0.57,4.04354,0.0413,0
4923,1.24,15.1359,0.1286,0
4924,1.07,23.3594,0.1637,0
4925,0.42,9.7843,0.0671,0
4926,0.79,0.93488424,0.0184,0
4927,0.9,2.5146243,0.0354,0
4928,0.73,11.322715,0.0848,0
4929,1.14,12.610584,0.113,0
4930,0.29,4.8869,0.037921875,0
4931,1.12,17.324,0.1385,0
4933,1.06,14.559624,0.116,0
4934,0.88,24.570858,0.156,0
4935,0.95,107.7236,0.457,0
4936,0.94,2.936532,0.037,0
4937,0.92,12.699149,0.104,0
4938,1.17,11.476094,0.107,0
4939,1.14,15.48043,0.1271,0
4940,0.94,22.620344,0.1527,0
4941,0.83,8.992,0.079535775,0
4942,1.37,3.8868952,0.0505,0
4943,1.19,59.980627,0.312,0
4944,1.25,11.448708,0.103,0
4945,0.78,62.869161,0.2829,0
4946,1.0,7.6999348,0.075,0
4947,1.08,2.8326521,0.0403,0
4948,0.89,0.63642408,0.0144,0
4949,1.14,4.1359227,0.0516,0
4950,0.98,18.998355,0.138,0
4951,1.4,0.09070629,0.00440792,0
4952,0.92,26.783918,0.1673,0
4953,0.91,56.47542,0.281,0
4954,1.0,17.849,0.1385,0
4955,0.74,177.6693,0.49799475,1
4956,1.29,13.17562,0.1189,0
4957,0.65,4.081423,0.044,0
4958,0.88,178.1396,0.56325335,0
4959,0.98,4.57953,0.054,0
4960,1.02,5.3278629,0.0548,0
4961,0.55,1.6468019,0.0223,0
4962,0.98,5.3088066,0.0598,0
4963,0.94,7.5605281,0.0761,0
4964,1.13,25.082463,0.1685,0
4965,0.85,16.128885,0.1202,0
4966,0.74,237.6,0.692274,0
4967,1.07,4.3419512,0.0527,0
4968,0.86,3.601472,0.0428,0
4969,0.97,3.1678919,0.0426,0
4970,0.92,3.7098707,0.0471,0
4971,0.89,5.1544844,0.0546,0
4972,0.92,10.940278,0.0952,0
4973,0.64,14.282267,0.0978,0
4974,0.92,38.715185,0.22,0
4975,0.99,8.9883204,0.0845,0
4976,0.92,49.40926,0.2655,0
4977,1.0,5.370647,0.061,0
4978,0.86,198.68018,0.6364,0
4979,0.87,42.4272,0.2274,0
4980,0.84,3.250619,0.04,0
4981,0.6,13.98179,0.1,0
4982,0.95,30.133001,0.182,0
4983,0.35,20.129,0.11167155,0
4984,0.81,13.214073,0.1019,0
4985,1.0,16.338896,0.1346247,0
4986,0.85,16.080661,0.1185,0
4987,0.98,62.922856,0.302,0
4988,0.97,3.38802,0.045,0
4989,0.99,122.36355,0.4823,0
4990,0.96,23.637604,0.158,0
4991,1.09,16.665863,0.131,0
4992,0.76,1.5381884,0.0241,0
4993,0.92,4.030468,0.0484,0
4994,1.09,10.62785,0.0961,0
4995,1.08,220.078,0.79332646,0
4996,0.88,2390.0,3.6,0
4997,0.79,36.515605,0.1977,0
4998,0.85,16.560595,0.1144,0
4999,1.26,341.2,1.036855,0
5000,0.88,6.21229,0.063,0
5001,0.81,242.4613,0.646272,0
5002,0.9,21.026737,0.1599,0
5003,0.98,16.348864,0.145,0
5004,0.84,15.398723,0.11426832,0
5005,0.8,28.474748,0.1689,0
5006,0.82,7.2980499,0.0689,0
5007,1.02,29.609174,0.1861,0
5008,1.02,25.855018,0.1735,0
5009,0.62,49.276764,0.2149,0
5010,0.74,6.53044,0.0619,0
5011,1.05,7.49543,0.07619,0
5012,0.88,10.08881,0.091,0
5013,0.65,15.4502,0.0662,0
5014,1.05,31.032499,0.1964,0
5015,1.12,5.7838702,0.0655,0
5016,1.29,6.8921299,0.0771,0
5017,0.92,11.9641,0.0997,0
5018,0.95,3.276464,0.0443,0
5019,0.89,13.474696,0.1034,0
5020,1.3,1123.0,2.3575468,0
5021,0.79,8.180848,0.072,0
5022,0.84,15.906801,0.117,0
5023,1.12,6.2838549,0.0674,0
5024,1.11,2.711506,0.04,0
5025,0.76,56.228098,0.268,0
5026,0.91,5.349555,0.058,0
5027,1.31,308.5471,0.9625,0
5028,0.87,7.2028365,0.0643,0
5029,0.62,7.054346,0.061,0
5030,1.46,841.0,2.041875,0
5031,0.41,28.1656,0.13456028,0
5032,0.62,34.15,0.1815,0
5033,0.94,4.3472855,0.0524,0
5034,0.92,9.694928,0.09,0
5035,0.58,46.183669,0.213,0
5036,0.54,3.353728,0.037,0
5037,0.8,9.653471,0.08,0
5038,1.17,35.18103,0.2281,0
5039,0.73,64.00205,0.34511895,0
5040,0.55,24.16,0.1344,0
5041,1.91,517.8,1.5660947,0
5043,1.04,3.7092138,0.0465,0
5044,1.05,288.822,1.107646,0
5045,0.81,14.51143,0.11,0
5046,0.13,1.2137672,0.01160928,0
5047,1.17,4.612696,0.057,0
5048,0.94,11.791626,0.1002,0
5050,0.69,3.1606296,0.03734,0
5051,0.58,36.445171,0.182,0
5052,1.62,63.33,0.3301485,0
5053,0.88,21.804511,0.1406,0
5054,1.17,27.4029,0.18708415,0
5055,0.93,12.532485,0.1054,0
5056,0.73,4.64489,0.0491,0
5057,1.05,50.286382,0.2678,0
5059,0.94,282.5255,0.8975934,0
5060,0.27,3.0232,0.0260637,0
5061,0.77,48.888199,0.2395,0
5062,0.99,86.647661,0.49583294,0
5064,1.03,3.9901062,0.0493,0
5065,0.97,31.003381,0.2037,0
5066,1.06,27.50738,0.1771,0
5067,1.1,6.2414637,0.067,0
5068,1.34,20.310501,0.1549,0
5069,0.82,1.2107,0.0203,0
5070,0.97,2.85057,0.038729773,0
5071,0.81,5.9074135,0.0559,0
5072,1.29,5.991857,0.0681,0
5074,0.7,5840.0,5.90472,0
5075,0.73,4.521953,0.048176425,0
5076,0.94,3.572326,0.044790537,0
5077,0.88,4.941907,0.054400162,0
5078,0.87,7.1276598,0.0692,0
5079,1.01,1032.3,2.0275111,0
5080,0.83,921.538,1.7619945,0
5081,0.52,3.8222201,0.0385,0
5082,0.78,49.41,0.24942735,0
5083,1.39,298.43,0.98089875,0
5084,1.05,8.679885,0.083994079,0
5085,2.78,516.21997,1.534896,0
5086,1.03,5.8854,0.06455778,0
5087,0.85,16.540803,0.1183,0
5088,0.29,1.419549,0.01646642,0
5089,0.65,7.95486,0.0677,0
5090,0.81,99.253095,0.3869,0
5091,0.95,23.851549,0.168,0
5092,0.58,5.169796,0.051,0
5093,1.15,11.046034,0.0981,0
5094,0.86,43.316774,0.2288,0
5095,0.52,13.815,0.0903,0
5096,1.08,7.6746302,0.0781,0
5097,0.88,12.205751,0.1016,0
5098,0.67,8.708,0.0695,0
5099,1.07,11.922,0.1045,0
5100,0.6,18.684737,0.113,0
5101,0.88,9.5907072,0.0827,0
5102,1.21,18.57,0.14670359,0
5103,0.43,17.133,0.0922254,0
5104,1.0,42.473269,0.242,0
5105,0.94,105.599,0.46343716,0
5106,1.3,29.539101,0.204,0
5107,0.98,10.222157,0.09,0
5108,0.42,13.2543,0.083889864,0
5109,0.4,8.63182,0.060861735,0
5110,1.07,1069.8,2.0957224,0
5111,0.7,143.58,0.4816746,0
5112,1.12,248.4,0.80225,0
5113,1.3,686.5,1.661328,0
5114,1.06,20.8133,0.15108,0
5115,1.21,18.20132,0.140007,0
5116,1.5,37000.0,28.32,0
5117,0.83,10.695264,0.089155624,0
5118,1.14,3.101278,0.05799108,0
5120,0.85,5.6001485,0.0587,0
5121,1.21,19.0921,0.149,0
5122,1.09,14.079715,0.1176,0
5123,1.13,130.08,0.5390912,0
5124,1.54,510.8544,1.8100028,0
5125,0.77,3.2901179,0.0361,0
5126,1.01,2.399094,0.035181544,0
5127,0.75,4.144495,0.048,0
5128,0.64,5.931194,0.056,0
5129,0.86,2.849883,0.037401908,0
5130,0.88,0.669532,0.014349983,0
5131,0.77,51.76,0.2470494,0
5132,1.03,13.1354,0.1102695,0
5133,0.9,21.574023,0.14640116,0
5134,0.82,18.718269,0.1291,0
5135,1.14,3.9791,0.051,0
5136,1.02,13.6088,0.1123003,0
5137,0.55,7.06599,0.0591,0
5138,0.47,8.36802,0.06331446,0
5139,0.95,13.621832,0.10970872,0
5140,1.0,16.9841,0.130104,0
5141,0.4,7.775,0.0576,0
5142,0.92,5.90279,0.0622,0
5143,0.83,11.89307,0.0959,0
5144,1.14,33.416423,0.216,0
5145,0.88,3.27108,0.0413,0
5146,0.82,345.43,0.90216281,0
5147,0.9,2.6683138,0.0376,0
5148,1.21,6.4220006,0.0684,0
5149,0.83,18.207973,0.124,0
5150,1.02,14.888011,0.1186,0
5151,1.28,926.4,2.198164,0
5152,1.39,1481.6,2.902622,0
5153,1.02,10.6134,0.0953,0
5154,1.07,13.7873,0.1151,0
5155,0.01,8040000.0,200.0,0
5156,1.0,4.84532,0.0523,0
5157,0.99,3.27623,0.0441,0
5158,1.02,3.24253,0.0391,0
5159,0.45,2.7575901,0.0296,0
5160,0.98,205.912,0.6785,0
5161,0.79,5.7562299,0.0582,0
5162,0.29,0.4090677,0.0071,0
5163,0.9,16.057301,0.1199,0
5164,1.01,1531.0,2.910672,0
5165,0.98,520.1,1.3309166,0
5166,0.93,3.377728,0.043042219,0
5167,0.94,88.643997,0.3815,0
5168,1.04,35.011902,0.2124,0
5169,1.03,1.48028,0.0257,0
5170,1.16,70.4683,0.3512,0
5171,0.95,10.4189,0.0917,0
5172,1.01,16.343599,0.1264,0
5173,0.9,0.558842,0.0128,0
5174,0.96,4.4458799,0.0521,0
5178,1.05,39.818993,0.2285,0
5179,1.05,11.172699,0.0989,0
5180,0.54,2.2264911,0.0267,0
5181,1.02,65.9409,0.3244,0
5183,1.11,3668.0,4.923936,0
5184,0.85,1211.0,2.2015994,0
5185,1.16,7.1652198,0.0765,0
5186,0.78,22.1334,0.1416,0
5187,0.66,7.187257,0.063445334,0
5188,0.49,7.676972,0.060029988,0
5189,0.27,17.70632,0.085911187,1
5190,0.66,3.850614,0.041851487,0
5191,0.98,36.552551,0.21405732,0
5192,0.83,5.213965,0.055290141,0
5193,0.99,23.228555,0.15875818,0
5194,0.99,15.28078,0.12008396,0
5195,0.43,3.793306,0.035920662,0
5196,1.1,9.398977,0.089955463,0
5197,0.56,10.367437,0.076680783,0
5198,0.84,4.528598,0.050533402,0
5199,0.84,6.131243,0.061844589,0
5200,1.1,22.996591,0.16333633,0
5202,0.84,26.27057,0.16314822,0
5203,1.23,12.283211,0.11160558,0
5204,0.86,21.194733,0.14250421,0
5205,0.49,1.61536,0.0213,0
5206,1.44,56.493301,0.3259,0
5207,0.77,131.19,0.4644,0
5208,0.54,9.032178,0.069103891,0
5209,0.98,19.991944,0.14315998,0
5210,0.98,8.234885,0.079254386,0
5211,0.96,52.713494,0.27136127,0
5212,0.98,4.163873,0.05030177,0
5213,0.98,14.871387,0.11753105,0
5214,0.98,3.665912,0.046206844,0
